Id,Titel,Nummer,Toevoeging,HoogsteVolgnummer,Kamer,Verwijderd
d639ec86-49d1-4385-b2f7-8ea15bcb1f87,"Jaarverslag en slotwet Ministerie van Onderwijs, Cultuur en Wetenschap 2017",34950.0,VIII,19.0,Tweede Kamer,False
c42a03aa-b5f7-4543-a3bd-8ea8b069286a,Instellen van een extern onderzoek naar aanleiding van twee anonieme brieven,36221.0,,23.0,Tweede Kamer,False
07e196ad-c81e-47c3-9fe8-8eaa5590bc45,Wijziging van de begrotingsstaat van het Defensiematerieelbegrotingsfonds (K) voor het jaar 2022 (Eerste incidentele suppletoire begroting),36092.0,,3.0,Tweede Kamer,False
023f8771-3abd-4636-8dee-8eb52a080ca2,"Wijziging van de Kaderwet financiële verstrekkingen Financiën, in verband met de verzekering door de Staat van handelsrisico’s en de verbetering van het risicobeheer",31382.0,,20.0,Tweede Kamer,False
122072a8-f683-431f-82ba-8eb9f6fc8a38,Groene economische groei in Nederland (Green Deal),33043.0,,134.0,Tweede Kamer,False
7a75ab47-b580-413b-8eb8-8ebf2f19dc8c,Regels voor de financiële dienstverlening (Wet financiële dienstverlening),29507.0,,164.0,Tweede Kamer,False
243d3031-eb91-49a0-a578-8ed044eebe4a,Wijziging van de begrotingsstaat van de Koning (I) voor het jaar 2017 (wijziging samenhangende met de Voorjaarsnota),34730.0,I,3.0,Tweede Kamer,False
0b9623cf-bc71-4020-9c57-8ed74e462a47,Jaarverslag en slotwet Ministerie van Defensie 2023,36560.0,X,10.0,Tweede Kamer,False
77739632-3cb0-4fe4-aa5c-8eddcb8be6b9,"Tijdelijke wijziging van Boek 2 van het Burgerlijk Wetboek, de Faillissementswet en de Wet op de economische delicten in verband met het vergroten van transparantie bij de ontbinding van rechtspersonen zonder baten en de invoering in dat kader van de mogelijkheid van een civielrechtelijk bestuursverbod (Tijdelijke wet transparantie turboliquidatie)",36172.0,,7.0,Tweede Kamer,False
edd966d6-8051-4d08-bee2-8ee1ff4d8bf8,Evaluatie Wet op de Inlichtingen- en Veiligheidsdiensten 2002,33820.0,,7.0,Tweede Kamer,False
96bac39c-3689-4e19-ad96-8ee5aac11365,Wijziging van de begrotingsstaat van het Deltafonds voor het jaar 2024 (wijziging samenhangende met de Voorjaarsnota),36550.0,J,3.0,Tweede Kamer,False
17996db0-b083-4965-86e6-8ef8996b61d8,Wijziging van de Woningwet in verband met het tijdelijk uitbreiden van het werkgebied van toegelaten instellingen met het oog op het huisvesten van vergunninghouders,34403.0,,12.0,Tweede Kamer,False
08754cce-2f8d-470e-9ffc-8f0846758944,EU-voorstel: Commissiemededeling inzake de Europese onderwijsruimte tegen 2025 tot stand brengen (COM (2020) 625),35631.0,,-1.0,Eerste Kamer,False
34dbf735-6fc0-4fa5-8712-8f1e558e0f4d,EU-voorstel: Gezamenlijke mededeling aan het Europees Parlement en de Raad - Elementen voor een EU-breed strategisch kader voor steun aan de hervorming van de veiligheidssector JOIN (2016) 31,34672.0,,-1.0,Eerste Kamer,False
49d4e354-1ec7-4a44-9383-8f2522d3d785,Wijziging van de begrotingsstaat van het Ministerie van Economische Zaken en Klimaat (XIII) voor het jaar 2021 (Tweede incidentele suppletoire begroting inzake specifieke aanpassingen in economisch steun- en herstelpakket),35685.0,,3.0,Tweede Kamer,False
2bded005-bb21-45e0-8c92-8f2a9ab2b67a,Wijziging van de begrotingsstaat van het Infrastructuurfonds voor het jaar 2020 (wijziging samenhangende met de Najaarsnota),35650.0,A,3.0,Tweede Kamer,False
977d6cbf-e4a3-4df0-9edd-8f3189717167,"Wijziging van het Internationaal Verdrag betreffende het geharmoniseerde systeem inzake de omschrijving en codering van goederen; Brussel, 30 juni 2018 ",35127.0,(R2117),1.0,Eerste Kamer en Tweede Kamer,False
3cc3bc21-27ff-4ccf-b0cd-8f321a0d0440,Jaarverslag en slotwet Ministerie van Sociale Zaken en Werkgelegenheid 2020,35830.0,XV,13.0,Tweede Kamer,False
096dfaa1-94af-4908-a5c3-8f4dd8a805b2,Wijziging van de Zorgverzekeringswet in verband met de verstrekking van bijdragen aan zorgaanbieders die inkomsten derven ten gevolge van het verlenen van medisch noodzakelijke zorg aan bepaalde groepen vreemdelingen en van de Algemene Wet Bijzondere Ziektekosten met het oog op verzekering van bepaalde groepen minderjarige vreemdelingen ,31249.0,,33.0,Tweede Kamer,False
bf086350-6bd2-440f-a034-8f543383458a,Wijziging van de begrotingsstaat van de Koning (I) voor het jaar 2023 (wijziging samenhangende met Miljoenennota),36435.0,I,3.0,Tweede Kamer,False
1b3b60e6-111f-4719-b3dd-8f5c2cfa8318,Wijziging van de begrotingsstaten van het Ministerie van Veiligheid en Justitie (VI) voor het jaar 2013 (wijziging samenhangende met de Najaarsnota),33805.0,VI,3.0,Tweede Kamer,False
aab59eaa-6fce-41ce-8805-8f5fb093a049,"Vierde Aanvullend Protocol bij het Algemeen Reglement van de Wereldpostunie; Eerste Aanvullend Protocol bij het Algemeen Postverdrag en Eerste Aanvullend Protocol bij het Verdrag inzake postale financiële diensten; Riyad, 5 oktober 2023",36646.0,(R2203),2.0,Tweede Kamer,False
5d27fe94-89f7-4ddf-aabd-8f649d9daecb,Wijziging van de begrotingsstaten van het Ministerie van Justitie en Veiligheid (VI) voor het jaar 2023 (wijziging samenhangende met Miljoenennota),36435.0,VI,4.0,Tweede Kamer,False
3a17e1fb-99e5-44e5-a869-8f706d03c073,Jaarverslag en slotwet Nationaal Groeifonds 2023,36560.0,L,6.0,Tweede Kamer,False
e29d12db-eea8-454c-b235-8f7716ae58df,"Protocol tot wijziging van de Marrakesh Overeenkomst tot oprichting van de Wereldhandelsorganisatie; Genève, 27 november 2014",34533.0,(R2072),1.0,Eerste Kamer en Tweede Kamer,False
188771dc-20f5-4ed0-b998-8f833673ff5a,Wijziging van de Meststoffenwet in verband met het begrip melkvee en enkele andere wijzigingen betreffende het stelsel van fosfaatrechten ,35949.0,,22.0,Tweede Kamer,False
e704b4fc-0230-4325-879d-8f836206871d,"EU-voorstel: Groenboek over een gemeenschappelijk strategisch kader voor EU-financiering van onderzoek en innovatie COM(2011)48 

 

",32744.0,,2.0,Tweede Kamer,False
6fec539c-5130-40b2-a0ed-8f8e9dc29f2c,"Wijziging van de begrotingsstaat van het Ministerie van Onderwijs, Cultuur en Wetenschap (VIII) voor het jaar 2021 (Twaalfde incidentele suppletoire begroting inzake verlenging tegemoetkoming ongeplaceerde (culturele) activiteiten)",35964.0,,3.0,Tweede Kamer,False
1f60da22-3d19-49d5-bd52-8f9b1d058ffd,"Regels ter uitvoering van Verordening (EU) 2016/679 van het Europees Parlement en de Raad van 27 april 2016 betreffende de bescherming van natuurlijke personen in verband met de verwerking van persoonsgegevens en betreffende het vrije verkeer van die gegevens en tot intrekking van Richtlijn 95/46/EG (algemene verordening gegevensbescherming) (PbEU 2016, L 119) (Uitvoeringswet Algemene verordening gegevensbescherming)",34851.0,,24.0,Tweede Kamer,False
63ab0693-9776-4686-a9a3-8fb80776111c,Wijziging van het Wetboek van Strafvordering in verband met de regeling van het vastleggen en bewaren van kentekengegevens door de politie,33542.0,,46.0,Tweede Kamer,False
9c0bb5fb-2d98-4374-8824-8fbb8f19901e,Vaststelling van de begrotingsstaat van de Koning (I) voor het jaar 2017 ,34550.0,I,10.0,Tweede Kamer,False
07766d01-4520-4276-b837-8fc062e11c76,Wijziging van de begrotingsstaten van het Ministerie van Binnenlandse Zaken en Koninkrijksrelaties (VII) voor het jaar 2018 (wijziging samenhangende met de Najaarsnota),35095.0,VII,3.0,Tweede Kamer,False
1933abe5-fbb5-4212-abdb-8fc6f2127b50,"Werkbezoek van een delegatie uit de vaste commissie voor Volkshuisvesting, Ruimtelijke Ordening en Milieubeheer  aan de Verenigde Staten (4 juli t/m 11 juli 2009)",32162.0,,1.0,Tweede Kamer,False
7478fd4a-7eec-42f7-972b-8fdd4bd72bef,Wijziging van de Wet op het financieel toezicht en de Wet toezicht financiële verslaggeving in verband met de herziene richtlijn prospectus,33023.0,,5.0,Tweede Kamer,False
c0a4a11e-c2da-4bab-aaa5-8fe6a6b970f8,Vaststelling van de begrotingsstaten van het Ministerie van Economische Zaken (XIII) voor het jaar 2008,31200.0,XIII,79.0,Tweede Kamer,False
16f14d67-71c2-4ef4-951e-8fee211fb165,Wijziging van de Wet publieke gezondheid tot incorporatie van de Regeling Middle East respiratory syndrome coronavirus (MERS-CoV),33711.0,,5.0,Tweede Kamer,False
a7cb7720-8b51-429d-9667-8ff053490a59,Evaluatie experimentenwet Bedrijveninvesteringszones,33511.0,,1.0,Tweede Kamer,False
351fb926-d77a-48b4-8f07-8ffa3b47e358,Wijziging van de begrotingsstaten van het Ministerie van Sociale Zaken en Werkgelegenheid (XV) voor het jaar 2015 (wijziging samenhangende met de Najaarsnota),34350.0,XV,3.0,Tweede Kamer,False
41f2f3bb-b5cd-4493-b8f1-8ffef006f38d,Wijziging van enkele wetten met het oog op de bestrijding van fraude in de toeslagen en fiscaliteit (Wet aanpak fraude toeslagen en fiscaliteit),33754.0,,14.0,Tweede Kamer,False
ed20aec9-8535-4a30-9397-9005c4dc46b7,EU-voorstel: Commissiemededeling over de EU-strategie voor de Veiligheidsunie COM (2020) 605,35602.0,,-1.0,Eerste Kamer,False
6b049aba-2bb1-42a8-b84d-9014b73126ef,Wijziging van het Wetboek van Strafrecht in verband met de verhoging van het strafmaximum voor deelneming aan een terroristische organisatie die tot oogmerk heeft het plegen van de meest ernstige terroristische misdrijven (aanscherping artikel 140a Sr),36460.0,,6.0,Tweede Kamer,False
a212d604-f7c8-4b60-b021-902635773734,Voorstel van wet van de leden Ten Hoopen en Samsom tot het stellen van regels omtrent de levering van warmte aan kleinverbruikers (Warmtewet),29048.0,,53.0,Tweede Kamer,False
c12c2589-02a7-41b7-8559-902b34739a39,Initiatiefnota van het lid Postma over aanpak van hufterig gedrag in het verkeer,35591.0,,15.0,Tweede Kamer,False
862b8fec-96d8-410a-a118-90303fdb59ed,"Protocol houdende wijziging van het Benelux-verdrag inzake de intellectuele eigendom (merken en tekeningen of modellen); Brussel, 21 mei 2014",34777.0,,2.0,Eerste Kamer en Tweede Kamer,False
b550a9b5-52c8-4360-95dd-903977ad6c52,Wijziging van de Wet voortgezet onderwijs 2020 en diverse andere wetten in verband met het opnemen van invoeringsrecht in en het overbrengen van overgangsrecht naar de Wet voortgezet onderwijs 2020 en wegens aanpassing van verwijzingen in andere wetten (Invoerings- en aanpassingswet WVO 2020),35611.0,,6.0,Tweede Kamer,False
d9260faf-d519-483a-b72b-904eb466b9ca,EU-voorstel: Richtlijn verbetering arbeidsomstandigheden platformwerkers COM (2021) 762,36016.0,,2.0,Tweede Kamer,False
cae757ee-ea40-4458-b66b-9056abf60f09,Wijziging van de begrotingsstaat van het Deltafonds voor het jaar 2018 (wijziging samenhangende met de Najaarsnota),35095.0,J,3.0,Tweede Kamer,False
958f11c3-2965-4011-adac-905ed80e52f8,Wijziging van de Wet personenvervoer 2000 in verband met de structurele regeling van de overgang van werknemers bij de overgang van een concessie voor openbaar vervoer alsmede van de Spoorwegwet in verband met de begrenzing van stamlijnen,31569.0,,6.0,Tweede Kamer,False
ac7f7dea-ca8b-4b49-a3f9-9068a6196432,China,35207.0,,98.0,Tweede Kamer,False
3a8a5b7b-3304-441a-a9da-907298f633e4,"Tijdelijke wet inzake invoering van een belasting op marktinkomsten van inframarginale elektriciteitsproductie overeenkomstig verordening (EU) 2022/1854 van de Raad van 6 oktober 2022 betreffende een noodinterventie in verband met de hoge energieprijzen (PbEU 2022, L 261 I) (Tijdelijke wet inframarginale elektriciteitsheffing)",36453.0,,8.0,Tweede Kamer,False
678c6ac3-225a-4d89-8f51-9079f3491d0a,Wijziging van enkele rijkswetten op het gebied van Justitie en Veiligheid in verband met gewijzigde regelgeving en enige andere aanpassingen van overwegend technische aard (Reparatierijkswet Justitie en Veiligheid 2019),35206.0,(R2127),8.0,Tweede Kamer,False
2e00fd04-c7b8-48f9-b0b1-907da59bf26d,"Wijziging van het voorstel van wet tot wijziging van de Mediawet 2008 in verband met aanscherping van de nieuwedienstenprocedure, modernisering van procedures voor de benoeming van raden van toezicht en besturen, modernisering van het bestuur en verduidelijking van de positie van de Ster, alsmede technische verbeteringen onder meer in verband met taken van het Commissariaat voor de Media",35453.0,,5.0,Tweede Kamer,False
fc250c37-f983-44a4-9a71-908d17dad394,"Implementatie van de wijzigingen van de Code en aanhangsels bij het Maritiem Arbeidsverdrag 2006, die door de Internationale Arbeidsconferentie zijn goedgekeurd op 11 juni 2014 (Trb. 2016, 85)",34794.0,,6.0,Tweede Kamer,False
6c422511-042f-42b3-9a02-909338328b40,Modernisering AWBZ,26631.0,,326.0,Tweede Kamer,False
0524fd1d-1a32-4258-80a5-90a2eaa47a0d,"Tweede aanpassing van wetten in verband met de nieuwe staatsrechtelijke positie van Bonaire, Sint Eustatius en Saba als openbaar lichaam binnen Nederland - A (Tweede Aanpassingswet openbare lichamen Bonaire, Sint Eustatius en Saba - A)",32368.0,,16.0,Tweede Kamer,False
fa8ee1e3-773d-4067-bdcf-90a7b0eda7d9,Faillissementsrecht,33695.0,,23.0,Tweede Kamer,False
b036357f-a8e2-4825-99d8-90ab080dbc14,EU-voorstel: Commissiemededeling voor een Actieplan voor de opbouw van de Kapitaalmarktunie COM (2015) 468,34339.0,,-1.0,Eerste Kamer,False
bf691fcc-0147-4cd5-8004-90b7b911cd13,Aanpassing van de Wet op de rechtsbijstand in verband met de bestuurlijke centralisatie van de raden voor rechtsbijstand,31835.0,,9.0,Tweede Kamer,False
c4d0f22f-a5d7-4559-9bff-90ccf8f55a9d,Besluit  tot wijziging van het Uitvoeringsbesluit WEB in verband met aanpassing van de berekeningswijze voor specifiek aangewezen diploma's,32272.0,,1.0,Eerste Kamer en Tweede Kamer,False
f1ec6e7b-6556-4ad3-bea7-90d0001942e3,,,,,,True
edd9579f-e58b-4cd7-aee7-90d533099a5d,EU-voorstel: Commissiemededeling over de Europese Waterstofbank (COM (2023) 156),36399.0,,-1.0,Eerste Kamer,False
0d87cfe3-3fac-4dfd-8ba3-90eb591dd4b1,Wijziging van Boek 1 van het Burgerlijk Wetboek en enige andere wetten in verband met de vereenvoudiging van en de invoering van een elektronische dienstverlening bij de burgerlijke stand (Wet elektronische dienstverlening burgerlijke stand) ,32444.0,,13.0,Tweede Kamer,False
9458deb3-b415-400a-887f-90f5fe628373,Nota over de toestand van ’s Rijks Financiën,32123.0,,53.0,Tweede Kamer,False
f85e622f-839a-4fb0-a4fd-91075e57f305,Beleidsdoorlichting Infrastructuur en Waterstaat,32861.0,,89.0,Tweede Kamer,False
52e168b8-429e-4dcf-975a-9110770ce1e8,Vaststelling van de begrotingsstaat van de overige Hoge Colleges van Staat en Kabinetten van de Gouverneurs (IIB) voor het jaar 2013,33400.0,IIB,3.0,Tweede Kamer,False
8dff4414-c0c7-4d80-b097-912335e4d9f0,Wijziging van de begrotingsstaat van het gemeentefonds voor het jaar 2018 (wijziging samenhangende met de Najaarsnota),35095.0,B,3.0,Tweede Kamer,False
9bb350c6-454e-463c-acc3-913adfc85bee,"Briefwisseling houdende een verdrag tot wijziging van de Overeenkomst tussen de regering van het Koninkrijk der Nederlanden en de regering van het Verenigd Koninkrijk van Groot-Brittannië en Noord-Ierland inzake de begrenzing van het tussen deze landen gelegen continentale plat onder de Noordzee, zoals gewijzigd; ’s-Gravenhage, 3 juli 2013 ",33724.0,,1.0,Eerste Kamer en Tweede Kamer,False
bf4fc2e0-ed17-47ba-9aff-913ba78da2f2,"Publieke omroep in beeld 
",31557.0,,9.0,Tweede Kamer,False
19e94999-1f78-47e2-9fbc-914449ff6aeb,"Goedkeuring van het op 6 februari 2019 te Brussel tot stand gekomen Protocol bij het Noord-Atlantisch Verdrag betreffende de toetreding van de Republiek Noord-Macedonië (Trb. 2019, 24)",35180.0,,5.0,Tweede Kamer,False
021f89dc-1ffa-43f8-ac62-9151bf5558c4,"Vaststelling van de begrotingsstaten van het Ministerie van Landbouw, Natuur en Voedselkwaliteit (XIV) voor het jaar 2008",31200.0,XIV,240.0,Tweede Kamer,False
b958e7f4-e357-4a6c-9e02-91588de2dc95,Wijziging van het Wetboek van Strafvordering en enkele andere wetten in verband met het doorvoeren van enkele noodzakelijke reparaties en andere kleine wijzigingen (Spoedreparatiewet herziening tenuitvoerlegging strafrechtelijke beslissingen),35436.0,,7.0,Tweede Kamer,False
377cfa92-0a8a-407b-a982-915c1fd39653,Regionaal Historische Centra,36723.0,,3.0,Tweede Kamer,False
7bb5f32f-526f-4ff3-8bc1-9164ed9274cd,Ontslag van de Staatssecretaris van Financiën,35371.0,,2.0,Tweede Kamer,False
62e85df2-81ba-419d-89bd-9172d0d9581f,"Besluit tot wijziging van lijst I en II, behorende bij de Opiumwet, in verband met plaatsing op lijst I van oripavine en in verband met plaatsing op lijst II van hallucinogene paddenstoelen",31447.0,,3.0,Tweede Kamer,False
56a143ca-fc46-4fcf-823e-9173c3a34d6b,"Wijziging van de begrotingsstaten van het Ministerie van Defensie (X) voor het jaar 2009 (wijziging samenhangende met de Najaarsnota)
",32222.0,X,4.0,Tweede Kamer,False
ec63141a-ecf8-42e5-b0b6-917b4490bc9d,"Wijziging van de Telecommunicatiewet in verband met het invoeren van een opt-in-systeem voor het overbrengen van ongevraagde communicatie voor commerciële, ideële of charitatieve doeleinden aan natuurlijke personen",35421.0,,18.0,Tweede Kamer,False
9e867eb1-6820-4c38-a682-918063405ad9,Regeling grote projecten,30351.0,,7.0,Tweede Kamer,False
8e54223f-00e0-4b17-97ab-9189976a3027,Regels betreffende beschermende maatregelen tegen schadelijke organismen bij planten (Plantgezondheidswet),35083.0,,22.0,Tweede Kamer,False
aba5657c-be85-4dc3-9fa7-918f00e73195,Schatkistbankieren,32362.0,,2.0,Tweede Kamer,False
ec8b1eb4-957a-48ed-be55-91938009bc70,"Verdrag tussen het Koninkrijk der Nederlanden en de Slowaakse Republiek inzake de uitwisseling en wederzijdse beveiliging van gerubriceerde gegevens; Bratislava, 2 juli 2024",36697.0,,2.0,Eerste Kamer en Tweede Kamer,False
cea46ed8-b657-4841-8ed6-9193d7610e1c,Wijziging van de begrotingsstaat van de Staten-Generaal (IIA) voor het jaar 2023 (wijziging samenhangende met de Najaarsnota),36470.0,IIA,3.0,Tweede Kamer,False
80d11ded-bd85-48ef-b2fa-91a5000a911a,Jaarverslag en slotwet Ministerie van Infrastructuur en Milieu 2010 ,32710.0,XII,10.0,Tweede Kamer,False
95f64709-5be7-44b8-a465-91ad38abe36a,Vaststelling van de begrotingsstaat van de Koning (I) voor het jaar 2021,35570.0,I,16.0,Tweede Kamer,False
1b866ea9-9355-4a57-a496-91ad8110f883,Wijziging van de begrotingsstaten van Koninkrijksrelaties (IV) en het BES-fonds (H) voor het jaar 2021 (wijziging samenhangende met de Voorjaarsnota),35850.0,IV,5.0,Tweede Kamer,False
b7496d96-fb2e-43ec-a9ff-91b70cad3fa9,"Verdrag ter bevordering van de economische betrekkingen tussen het Koninkrijk der Nederlanden, ten behoeve van de Nederlandse Antillen, en het Koninkrijk Denemarken; Parijs, 10 september 2009   ",32704.0,(R1948),2.0,Eerste Kamer en Tweede Kamer,False
9535471f-50e6-4430-a13c-91bb207f80c6,Vaststelling van de begrotingsstaat van het Deltafonds voor het jaar 2018 ,34775.0,J,19.0,Tweede Kamer,False
84dba0e8-c94c-45a1-92e1-91cd0546cce1,Parlementair onderzoek Kosten en effecten klimaat- en energiebeleid,33193.0,,15.0,Tweede Kamer,False
0ef7f73a-d79a-4bd3-ade0-91d88742bf12,"Wijziging van de begrotingsstaat van de overige Hoge Colleges van Staat, Kabinetten van de Gouverneurs en de Kiesraad (IIB) voor het jaar 2023 (wijziging samenhangende met de Najaarsnota)",36470.0,IIB,3.0,Tweede Kamer,False
d48058af-5c18-48aa-ae5b-91dae9c63c34,Oprichting Nucleaire Energie Organisatie Nederland B.V. (NEO NL) ,36839.0,,1.0,Eerste Kamer en Tweede Kamer,False
c93ba1d8-7dd1-4667-9350-91e1465ebb07,"Goedkeuring van de op 19 november 2010 te ’s-Gravenhage tot stand gekomen Overeenkomst tussen de Regering van het Koninkrijk der Nederlanden en de Regering van de Verenigde Staten van Amerika inzake verbetering van de samenwerking bij het voorkomen en bestrijden van ernstige criminaliteit (Trb. 2010, 321)",33603.0,,9.0,Tweede Kamer,False
84fbfa75-5f21-4dff-83ed-91e19c19a05c,Structuurvisie Calandbrug,34151.0,,2.0,Tweede Kamer,False
ef3feba7-3232-441a-9768-91f4f9be6c0d,"Voortduren van de werking van artikel 8, eerste en derde lid, van de Wet buitengewone bevoegdheden burgerlijk gezag (Voortduringswet artikel 8 Wbbbg)",35722.0,,6.0,Tweede Kamer,False
a5183a17-7dd8-4e94-bfbc-91f6c9efa855,Evaluatie van de Wet einde toegang verzekering WAZ,32135.0,,1.0,Tweede Kamer,False
0f0c7050-a836-40ca-a73a-91f762fff01a,Wijziging van enkele belastingwetten en enige andere wetten (Belastingplan 2015),34002.0,,109.0,Tweede Kamer,False
e0d8392d-551e-46e5-a192-9202901f2071,Wijziging van Boek 1 van het Burgerlijk Wetboek BES inhoudende dat er in de verzorging en opvoeding van een kind geen plaats is voor het gebruik van geestelijk of lichamelijk geweld jegens of van enige andere vernederende behandeling van kinderen in de verzorging en opvoeding,35791.0,,6.0,Tweede Kamer,False
dc7aaa4d-8556-4d4a-b42b-920a15ebdb9f,Verslag van een werkbezoek aan Armenië en Georgië door een delegatie van de vaste commissie voor Buitenlandse Zaken,36595.0,,1.0,Tweede Kamer,False
22aeefc4-b7c5-493b-983b-92128abe43a0,Bepalingen over de medezeggenschap van werknemers,29818.0,,48.0,Tweede Kamer,False
fabd6240-6ffa-404d-ad27-9234310b37f0,EU-voorstel: Commissiemededeling over herziening van het kader voor bankencrisisbeheer en depositoverzekering,36391.0,,-1.0,Eerste Kamer,False
b945980a-25e7-4283-927b-923621c5e9e7,"Protocol tot wijziging van het Aanvullend Protocol bij het Verdrag inzake de overbrenging van gevonniste personen; Straatsburg, 22 november 2017 ",35346.0,(R2141),2.0,Eerste Kamer en Tweede Kamer,False
f0c920a4-aa39-41b2-af43-92397457ea28,Initiatiefnota van het lid Straus: Krimp in het voortgezet onderwijs – van kramp naar kans,34226.0,,15.0,Tweede Kamer,False
884988db-19c8-49c9-a088-923d204ee790,Vaststelling van de begrotingsstaat van het gemeentefonds voor het jaar 2011,32500.0,B,17.0,Tweede Kamer,False
9ffc3d31-d11e-4223-a164-92428b33c843,EU-voorstel: Wijziging van de Akte betreffende de verkiezingen van de leden van het Europees Parlement door middel van rechtstreekse algemene verkiezingen,34361.0,,16.0,Tweede Kamer,False
f61b5a3f-87fa-4d9d-b67b-9246f5f55e7e,Wijziging van de begrotingsstaat van het Ministerie van Sociale Zaken en Werkgelegenheid (XV) voor het jaar 2020 (Tweede incidentele suppletoire begroting inzake noodpakket banen en economie),35430.0,,34.0,Tweede Kamer,False
08ee9aa6-ed42-4c7a-8ac1-924b91fc81b7,Jaarverslag en slotwet Ministerie van Sociale Zaken en Werkgelegenheid 2022,36360.0,XV,9.0,Tweede Kamer,False
4526b868-8cc1-47db-82cd-925d22c8337c,"Wijziging van de begrotingsstaat van het Ministerie van Algemene Zaken (IIIA), de begrotingsstaat van het Kabinet van de Koning (IIIB) en de begrotingsstaat van de Commissie van Toezicht betreffende de Inlichtingen- en Veiligheidsdiensten (IIIC) voor het jaar 2016 (wijziging samenhangende met de Voorjaarsnota)",34485.0,III,3.0,Tweede Kamer,False
3954e4b6-68c5-433f-8267-925dcf03dd99,Wijziging van de begrotingsstaat van het gemeentefonds voor het jaar 2024 (wijziging samenhangende met de Voorjaarsnota),36550.0,B,3.0,Tweede Kamer,False
92ef3031-ddd6-44cb-829d-926746671bac,Doeltreffendheid en effecten van de Kaderwet adviescolleges,28101.0,,17.0,Tweede Kamer,False
2e3595b6-8812-4801-9809-92731259ee66,EU-Voorstellen: verordening betreffende de versterking van het economische en budgettaire toezicht op lidstaten die ernstige moeilijkheden ondervinden of dreigen te ondervinden ten aanzien van hun financiële stabiliteit in het eurogebied COM(2011)819 en verordening betreffende gemeenschappelijke voorschriften voor het monitoren en beoordelen van ontwerpbegrotingsplannen en voor het garanderen van de correctie van buitensporige tekorten van de lidstaten van het eurogebied COM(2011)821,33181.0,,-1.0,Eerste Kamer,False
47a8a688-2db1-44da-8eae-9275ca87fbbc,Jaarverslag en slotwet Ministerie van Justitie en Veiligheid 2019,35470.0,VI,15.0,Tweede Kamer,False
40bbed99-3882-4cd5-9946-928ed9f902fb,"Verdrag tussen het Koninkrijk der Nederlanden en Bermuda (zoals gemachtigd door de Regering van het Verenigd Koninkrijk van Groot-Brittannië en Noord-Ierland) inzake de toegang tot onderlinge overlegprocedures in verband met winstcorrecties tussen verbonden ondernemingen; Londen, 8 juni 2009  ",32228.0,,2.0,Eerste Kamer en Tweede Kamer,False
11c99efa-c6f8-44ea-b185-929a31df300a,"Wijziging van de Spoorwegwet en de Wet personenvervoer 2000 in verband met een tweede tranche van uitvoeringsmaatregelen van het kabinetsstandpunt 'Spoor in beweging', waaronder regels inzake bijzondere spoorwegen en vereenvoudiging van het vergunningenregime hoofdspoorwegen, en in verband met de invoering van een verblijfsverbod voor voorzieningen openbaar vervoer",33904.0,,7.0,Tweede Kamer,False
4d53ba70-f34d-4bdb-8664-92a28cf1ab07,Persbeleid,31777.0,,57.0,Tweede Kamer,False
1925bf8c-bed3-40a9-af0f-92a8e5309eb3,"Wijziging van de Uitleveringswet, het Wetboek van Strafrecht BES en het Wetboek van Strafvordering ter uitvoering van het Aanvullend Protocol bij het Verdrag van de Raad van Europa ter voorkoming van terrorisme ",35382.0,,6.0,Tweede Kamer,False
873be794-2ef7-4ee4-9b61-92a97919fa98,"Wijziging van de Wet van 2 mei 1990 tot uitvoering van het op 20 mei 1980 te Luxemburg tot stand gekomen Europese verdrag betreffende de erkenning en de tenuitvoerlegging van beslissingen inzake het gezag over kinderen en betreffende het herstel van het gezag over kinderen, uitvoering van het op 25 oktober 1980 te ’s-Gravenhage tot stand gekomen Verdrag inzake de burgerrechtelijke aspecten van internationale ontvoering van kinderen alsmede algemene bepalingen met betrekking tot verzoeken tot teruggeleiding van ontvoerde kinderen over de Nederlandse grens en de uitvoering daarvan en van de Uitvoeringswet internationale kinderbescherming in verband met afschaffing van de procesvertegenwoordigende bevoegdheid van de centrale autoriteit in zaken van internationale kinderontvoering en kinderbescherming, alsmede, in teruggeleidingszaken, de concentratie van rechtspraak, introductie van de bevoegdheid van de rechter om te beslissen aan het hoger beroep in teruggeleidingszaken schorsende werking te verlenen, en beperking van het beroep in cassatie  ",32358.0,,8.0,Tweede Kamer,False
c3c3a24d-eefd-40cf-84e1-92ac715429e7,Vaststelling van de begrotingsstaat van het provinciefonds voor het jaar 2013,33400.0,C,3.0,Tweede Kamer,False
65daf565-7e85-493d-bc00-92b281086f28,Initiatiefnota van de leden Van der Lee en Nijboer over de aanpak van Nederland als belastingparadijs,36273.0,,8.0,Tweede Kamer,False
3e25afad-8e4c-4dda-9399-92bdee6811d3,Trendnota Arbeidszaken Overheidspersoneel 2009,31701.0,,35.0,Tweede Kamer,False
50d11205-3994-4165-aa30-92d018f02f02,Preventief gezondheidsbeleid,32793.0,,870.0,Tweede Kamer,False
89327afc-e1a6-4f89-a1ba-92d9897de504,Jaarverslag en slotwet Wonen en Rijksdienst 2014,34200.0,XVIII,7.0,Tweede Kamer,False
