date,count
1929-09-14,14
1929-09-17,1961
1929-09-18,1254
1929-09-19,199
1929-09-20,3760
1929-10-15,4964
1929-10-16,3886
1929-10-17,1708
1929-10-18,4742
1929-10-22,5907
1929-10-23,6265
1929-10-24,6346
1929-10-25,7932
1929-10-29,266
1929-10-30,5798
1929-11-05,5172
1929-11-06,4301
1929-11-07,5622
1929-11-08,3321
1929-11-12,8572
1929-11-13,5104
1929-11-14,6395
1929-11-15,5448
1929-11-18,2
1929-11-19,10397
1929-11-20,6256
1929-11-21,11810
1929-11-22,4711
1929-11-26,10874
1929-11-27,5511
1929-11-28,9749
1929-11-29,7521
1929-12-03,13756
1929-12-04,6568
1929-12-05,5672
1929-12-06,6103
1929-12-10,12932
1929-12-11,9572
1929-12-12,11542
1929-12-13,6795
1929-12-17,13892
1929-12-18,8469
1929-12-19,14787
1929-12-20,5251
1929-12-23,2789
1929-12-30,2106
1930-01-07,30
1930-01-08,297
1930-01-22,80
1930-01-23,4188
1930-02-11,5163
1930-02-12,3125
1930-02-13,4845
1930-02-18,4056
1930-02-19,3498
1930-02-20,3915
1930-02-21,3316
1930-02-25,4833
1930-02-26,9033
1930-02-27,10613
1930-02-28,7081
1930-03-04,8250
1930-03-05,9307
1930-03-06,8908
1930-03-07,10327
1930-03-11,8454
1930-03-12,10417
1930-03-13,11929
1930-03-14,3637
1930-03-18,7656
1930-03-19,9529
1930-03-20,10424
1930-03-21,8728
1930-03-25,9084
1930-03-26,10423
1930-03-27,11033
1930-03-28,94
1930-05-06,5306
1930-05-07,4733
1930-05-08,9815
1930-05-09,3373
1930-05-13,7447
1930-05-14,7520
1930-05-15,4099
1930-05-16,3761
1930-05-20,4962
1930-05-21,6293
1930-05-22,6096
1930-05-23,6486
1930-05-27,4961
1930-05-28,7894
1930-06-11,251
1930-06-12,4722
1930-06-24,463
1930-06-25,4224
1930-06-26,4683
1930-07-01,5173
1930-07-02,5436
1930-07-09,372
1930-07-11,6723
1930-07-29,167
1930-07-30,5720
1930-07-31,3649
1930-09-13,11
1930-09-16,2106
1930-09-17,669
1930-09-18,3346
1930-09-30,440
1930-10-14,5760
1930-10-15,6723
1930-10-16,6183
1930-10-17,3734
1930-10-21,10044
1930-10-22,6558
1930-10-23,9468
1930-10-24,1864
1930-10-28,11653
1930-10-29,7693
1930-10-30,8966
1930-10-31,2289
1930-11-11,11418
1930-11-12,4532
1930-11-13,9971
1930-11-14,3488
1930-11-18,11177
1930-11-19,6407
1930-11-20,11103
1930-11-21,4420
1930-11-25,11638
1930-11-26,13052
1930-11-27,12616
1930-11-28,6844
1930-12-02,13565
1930-12-03,6222
1930-12-04,14296
1930-12-05,2804
1930-12-09,11153
1930-12-10,8174
1930-12-11,14902
1930-12-12,7925
1930-12-16,14581
1930-12-17,13790
1930-12-18,14399
1930-12-19,8865
1930-12-22,7588
1930-12-23,5172
1930-12-29,210
1930-12-30,3170
1931-01-06,73
1931-01-09,2722
1931-01-27,280
1931-01-28,5489
1931-01-29,5773
1931-01-30,6314
1931-02-10,4809
1931-02-11,4291
1931-02-12,4424
1931-02-13,5765
1931-02-16,5921
1931-02-17,10200
1931-02-18,9692
1931-02-19,11163
1931-02-20,2159
1931-02-24,4125
1931-02-25,4513
1931-02-26,3728
1931-02-27,4309
1931-03-03,5040
1931-03-04,8834
1931-03-05,10076
1931-03-06,12788
1931-03-10,7391
1931-03-11,10381
1931-03-12,9938
1931-03-13,7924
1931-03-17,7520
1931-03-18,10522
1931-03-19,9523
1931-03-20,6090
1931-03-24,10585
1931-03-25,10178
1931-03-26,12589
1931-03-27,8792
1931-04-14,512
1931-04-21,139
1931-04-28,5230
1931-04-29,4209
1931-04-30,2706
1931-05-05,4198
1931-05-06,4849
1931-05-07,4299
1931-05-08,5214
1931-05-12,6704
1931-05-13,6304
1931-05-19,7070
1931-05-20,5266
1931-05-21,5712
1931-05-22,5184
1931-05-27,2815
1931-05-28,5097
1931-05-29,3593
1931-06-02,4287
1931-06-03,4937
1931-06-04,5749
1931-06-05,3992
1931-06-09,4474
1931-06-10,4690
1931-06-11,5047
1931-06-12,3706
1931-06-16,5067
1931-06-17,5986
1931-06-18,5554
1931-06-19,5962
1931-06-30,248
1931-07-02,3839
1931-07-22,100
1931-07-23,3561
1931-09-12,15
1931-09-15,2507
1931-09-16,96
1931-09-17,2734
1931-09-29,647
1931-10-13,5271
1931-10-14,7782
1931-10-15,7065
1931-10-16,5013
1931-10-20,5145
1931-10-21,7562
1931-10-22,8926
1931-10-23,3836
1931-11-03,3829
1931-11-04,3980
1931-11-05,5680
1931-11-06,5516
1931-11-10,10988
1931-11-11,5325
1931-11-12,11691
1931-11-13,5548
1931-11-17,10108
1931-11-18,5358
1931-11-19,12690
1931-11-20,5014
1931-11-24,16177
1931-11-25,8887
1931-11-26,15249
1931-11-27,3395
1931-12-01,13995
1931-12-02,7515
1931-12-03,12607
1931-12-04,5359
1931-12-08,13838
1931-12-09,5999
1931-12-10,12231
1931-12-11,7257
1931-12-15,12904
1931-12-16,6636
1931-12-17,10209
1931-12-18,4370
1931-12-22,1709
1931-12-23,17
1931-12-30,3138
1932-01-13,39
1932-02-02,172
1932-02-03,6514
1932-02-04,5034
1932-02-05,3712
1932-02-09,7593
1932-02-10,9812
1932-02-11,4670
1932-02-12,3718
1932-02-16,6045
1932-02-17,2944
1932-02-18,4241
1932-02-19,3921
1932-02-23,5841
1932-02-25,6324
1932-02-26,5153
1932-03-01,10216
1932-03-02,10784
1932-03-03,13870
1932-03-04,9210
1932-03-08,11018
1932-03-09,8948
1932-03-10,14704
1932-03-11,9212
1932-03-15,12877
1932-03-16,9850
1932-03-17,11665
1932-03-18,5724
1932-03-30,2423
1932-03-31,3220
1932-04-01,4354
1932-04-06,77
1932-04-07,88
1932-04-12,4473
1932-04-13,5102
1932-04-14,5575
1932-04-15,4375
1932-04-19,3705
1932-04-20,5370
1932-04-21,4896
1932-04-22,4610
1932-04-26,5295
1932-04-27,13082
1932-04-28,4403
1932-04-29,4348
1932-05-03,5554
1932-05-04,4565
1932-05-10,5559
1932-05-11,4586
1932-05-12,5120
1932-05-13,3779
1932-05-18,8122
1932-05-19,4284
1932-05-20,3605
1932-05-24,9012
1932-05-25,12495
1932-05-26,4007
1932-05-27,3929
1932-05-31,5765
1932-06-01,9657
1932-06-02,8113
1932-06-03,8286
1932-06-07,5126
1932-06-08,3157
1932-06-09,9958
1932-06-10,4029
1932-06-14,5281
1932-06-15,4663
1932-06-16,5246
1932-06-17,4905
1932-06-21,7286
1932-06-22,6577
1932-06-23,7268
1932-06-24,5727
1932-07-06,2981
1932-07-20,3556
1932-07-21,5599
1932-07-22,2344
1932-09-17,9
1932-09-20,3756
1932-09-21,373
1932-09-22,3895
1932-09-23,15
1932-10-13,5968
1932-10-14,4967
1932-10-18,5355
1932-10-19,5252
1932-10-20,5571
1932-10-21,6355
1932-10-25,6107
1932-10-28,1700
1932-11-02,3789
1932-11-03,3018
1932-11-08,4994
1932-11-09,4804
1932-11-10,3035
1932-11-11,7375
1932-11-15,12231
1932-11-16,4981
1932-11-17,11980
1932-11-18,5899
1932-11-22,13245
1932-11-23,5900
1932-11-24,16186
1932-11-25,5211
1932-11-29,12023
1932-11-30,6027
1932-12-01,13471
1932-12-02,9015
1932-12-06,12608
1932-12-07,5882
1932-12-08,14039
1932-12-09,7014
1932-12-13,13865
1932-12-14,7099
1932-12-15,14464
1932-12-16,6841
1932-12-19,11414
1932-12-20,13206
1932-12-21,10917
1932-12-22,15272
1932-12-23,4251
1932-12-27,200
1932-12-28,5289
1932-12-29,1112
1933-01-10,160
1933-01-25,691
1933-01-31,5083
1933-02-01,6387
1933-02-02,6334
1933-02-07,8607
1933-02-08,5242
1933-02-09,4956
1933-02-17,1257
1933-02-20,5561
1933-02-21,8450
1933-02-22,10142
1933-02-23,9915
1933-02-24,8488
1933-02-28,8910
1933-03-01,9661
1933-03-02,9927
1933-03-03,5642
1933-03-07,6560
1933-03-08,5472
1933-03-09,6421
1933-03-10,3455
1933-03-14,256
1933-03-15,5157
1933-03-16,4834
1933-03-17,1500
1933-03-21,2778
1933-03-22,5617
1933-03-23,5159
1933-03-24,3461
1933-03-28,2743
1933-03-29,1822
1933-03-30,1001
1933-04-05,6262
1933-04-06,9346
1933-04-18,96
1933-04-19,9097
1933-04-27,73
1933-05-03,3447
1933-05-04,4429
1933-05-06,21
1933-05-09,317
1933-05-10,639
1933-05-12,1663
1933-05-30,1071
1933-05-31,1101
1933-06-01,5182
1933-06-02,3507
1933-06-13,671
1933-06-27,2278
1933-07-04,3193
1933-07-18,353
1933-07-20,5919
1933-07-21,12097
1933-07-25,688
1933-08-03,3333
1933-08-04,4883
1933-09-05,876
1933-09-06,7348
1933-09-07,5253
1933-09-08,6846
1933-09-12,10242
1933-09-13,6855
1933-09-15,3601
1933-09-16,16
1933-09-19,2820
1933-09-20,101
1933-09-21,1294
1933-09-27,51
1933-10-12,7490
1933-10-13,5016
1933-10-18,4985
1933-10-19,5680
1933-10-20,4237
1933-10-24,6587
1933-10-25,3793
1933-10-26,5452
1933-10-27,3013
1933-10-31,55
1933-11-07,5170
1933-11-08,5357
1933-11-09,5511
1933-11-10,4953
1933-11-14,14404
1933-11-15,9513
1933-11-16,10136
1933-11-17,5347
1933-11-21,12426
1933-11-22,7163
1933-11-23,11057
1933-11-24,6983
1933-11-28,13534
1933-11-29,8262
1933-11-30,12856
1933-12-01,5293
1933-12-06,8643
1933-12-07,12477
1933-12-08,7771
1933-12-12,13532
1933-12-13,8830
1933-12-14,6168
1933-12-15,5863
1933-12-19,207
1933-12-20,5387
1933-12-21,10691
1933-12-22,22
1933-12-27,158
1933-12-28,8137
1933-12-29,1259
1934-01-09,661
1934-02-06,193
1934-02-07,6781
1934-02-08,4126
1934-02-13,9324
1934-02-14,9895
1934-02-15,9904
1934-02-16,5365
1934-02-20,5365
1934-02-21,5468
1934-02-22,5435
1934-02-23,5509
1934-02-27,5968
1934-02-28,5388
1934-03-01,5651
1934-03-02,2523
1934-03-06,10044
1934-03-07,9574
1934-03-08,6238
1934-03-09,5384
1934-03-14,5251
1934-03-15,5988
1934-03-20,100
1934-03-21,564
1934-03-28,10892
1934-03-29,278
1934-04-05,81
1934-04-17,5670
1934-04-18,12560
1934-04-19,5595
1934-04-20,3544
1934-04-24,7205
1934-04-25,6784
1934-04-26,6423
1934-04-27,3473
1934-05-01,5956
1934-05-02,4575
1934-05-03,2306
1934-05-15,8854
1934-05-16,6969
1934-05-17,4523
1934-05-18,4821
1934-05-24,6044
1934-05-25,7282
1934-05-29,694
1934-05-30,2928
1934-06-12,65
1934-06-13,2849
1934-06-19,7526
1934-06-20,7484
1934-06-22,6376
1934-06-26,1360
1934-06-27,10687
1934-06-28,11732
1934-07-05,205
1934-07-06,13
1934-07-12,10063
1934-07-13,3428
1934-07-17,71
1934-07-18,3613
1934-07-19,443
1934-07-25,46
1934-07-26,1784
1934-09-18,2843
1934-09-19,103
1934-09-20,2835
1934-10-02,83
1934-10-03,5725
1934-10-04,4364
1934-10-16,5942
1934-10-17,7377
1934-10-18,5650
1934-10-30,117
1934-10-31,199
1934-11-06,4466
1934-11-07,5658
1934-11-08,6431
1934-11-09,6034
1934-11-12,100
1934-11-13,12845
1934-11-14,5668
1934-11-15,13708
1934-11-16,4726
1934-11-20,13796
1934-11-21,5638
1934-11-22,11213
1934-11-23,5725
1934-11-27,6856
1934-11-28,6966
1934-11-29,13192
1934-11-30,6162
1934-12-04,15014
1934-12-05,3728
1934-12-06,15700
1934-12-07,5036
1934-12-11,13949
1934-12-12,6141
1934-12-13,11853
1934-12-14,6872
1934-12-18,14118
1934-12-19,13984
1934-12-20,13324
1934-12-21,3752
1934-12-24,144
1934-12-27,36
1934-12-28,3258
1935-01-08,2359
1935-02-05,1679
1935-02-06,4818
1935-02-07,5358
1935-02-08,4169
1935-02-12,8739
1935-02-13,9966
1935-02-14,9795
1935-02-15,4519
1935-02-19,8792
1935-02-20,10171
1935-02-21,12201
1935-02-22,5289
1935-02-26,9104
1935-02-27,11227
1935-02-28,11317
1935-03-01,4010
1935-03-05,4238
1935-03-06,4818
1935-03-07,6236
1935-03-08,11503
1935-03-12,6983
1935-03-13,12545
1935-03-14,10823
1935-03-15,10258
1935-03-19,5662
1935-03-20,12061
1935-03-21,8773
1935-03-22,5476
1935-03-26,4985
1935-03-27,3430
1935-04-02,79
1935-04-03,894
1935-04-09,7407
1935-04-24,170
1935-05-07,1416
1935-05-08,2783
1935-05-09,3744
1935-05-14,5789
1935-05-21,145
1935-05-22,4065
1935-05-23,1601
1935-06-18,1645
1935-06-19,5867
1935-06-20,3111
1935-06-25,204
1935-06-26,4863
1935-06-27,3107
1935-06-28,974
1935-07-09,6147
1935-07-17,8689
1935-07-18,10238
1935-07-19,3763
1935-07-23,6765
1935-07-30,237
1935-09-10,1073
1935-09-11,3030
1935-09-14,22
1935-09-17,3464
1935-09-18,394
1935-09-19,2760
1935-09-24,2009
1935-09-25,2852
1935-09-26,4524
1935-09-27,3635
1935-10-01,10607
1935-10-02,6095
1935-10-08,1525
1935-10-09,7523
1935-10-10,3378
1935-10-15,82
1935-10-22,778
1935-10-24,4830
1935-10-25,85
1935-10-26,3655
1935-11-07,5622
1935-11-08,6926
1935-11-12,9816
1935-11-13,4868
1935-11-14,6132
1935-11-15,6563
1935-11-19,10959
1935-11-20,5754
1935-11-21,12256
1935-11-22,5811
1935-11-26,11894
1935-11-27,12163
1935-11-28,16196
1935-11-29,5789
1935-12-03,12881
1935-12-04,15670
1935-12-05,4963
1935-12-06,6809
1935-12-10,8154
1935-12-11,5642
1935-12-12,10820
1935-12-13,7843
1935-12-17,11357
1935-12-18,12239
1935-12-19,15026
1935-12-20,5844
1935-12-24,778
1935-12-30,317
1936-01-07,760
1936-02-04,115
1936-02-05,5956
1936-02-06,4178
1936-02-07,3949
1936-02-11,4048
1936-02-12,5080
1936-02-13,8276
1936-02-14,3209
1936-02-18,10103
1936-02-19,8162
1936-02-20,4789
1936-02-21,5853
1936-02-25,3851
1936-02-26,10740
1936-02-27,10127
1936-02-28,9350
1936-03-03,4258
1936-03-04,4736
1936-03-05,5804
1936-03-06,7976
1936-03-10,10808
1936-03-11,11294
1936-03-12,18021
1936-03-13,10890
1936-03-17,3020
1936-03-18,2904
1936-03-19,4787
1936-03-20,5168
1936-03-25,5402
1936-03-26,2227
1936-04-01,4255
1936-04-20,179
1936-04-21,123
1936-04-22,365
1936-05-05,4905
1936-05-06,4466
1936-05-07,2180
1936-05-12,560
1936-05-13,4933
1936-05-14,2683
1936-05-26,6462
1936-05-27,3761
1936-05-28,4771
1936-06-02,1765
1936-06-03,4911
1936-06-04,5931
1936-06-05,5919
1936-06-09,6357
1936-06-16,149
1936-06-17,11
1936-06-30,5704
1936-07-01,6253
1936-07-02,6031
1936-07-03,5371
1936-07-07,6002
1936-07-08,10395
1936-07-14,299
1936-07-15,5431
1936-07-16,5257
1936-07-17,2248
1936-07-28,85
1936-07-29,1996
1936-09-08,167
1936-09-09,4017
1936-09-10,4558
1936-09-11,4304
1936-09-12,19
1936-09-15,2520
1936-09-16,196
1936-09-17,3951
1936-09-22,162
1936-09-29,2918
1936-09-30,4136
1936-10-20,5178
1936-10-21,5573
1936-10-22,4356
1936-10-23,5020
1936-10-27,5912
1936-10-28,4888
1936-10-29,5948
1936-10-30,6178
1936-11-03,407
1936-11-04,5409
1936-11-05,1834
1936-11-10,2860
1936-11-11,6410
1936-11-12,5794
1936-11-13,2690
1936-11-17,11192
1936-11-18,6404
1936-11-19,11623
1936-11-20,5683
1936-11-24,9569
1936-11-25,7869
1936-11-26,10289
1936-11-27,4458
1936-12-01,10805
1936-12-02,5315
1936-12-03,10650
1936-12-04,6203
1936-12-08,11093
1936-12-09,6805
1936-12-10,10802
1936-12-11,4394
1936-12-15,10026
1936-12-16,14152
1936-12-17,17187
1936-12-18,8999
1936-12-21,16140
1936-12-22,8263
1936-12-23,238
1936-12-29,40
1936-12-30,2274
1937-01-12,75
1937-01-26,2735
1937-01-27,3633
1937-01-28,4996
1937-01-29,3335
1937-02-02,4717
1937-02-03,4799
1937-02-04,5806
1937-02-05,6335
1937-02-09,5276
1937-02-10,10129
1937-02-11,4188
1937-02-12,5630
1937-02-16,5834
1937-02-17,7141
1937-02-18,9598
1937-02-19,8797
1937-02-23,8767
1937-02-24,8546
1937-02-26,5775
1937-03-02,4605
1937-03-03,4651
1937-03-04,4935
1937-03-05,4635
1937-03-09,8424
1937-03-10,8681
1937-03-11,13341
1937-03-12,8965
1937-03-16,5066
1937-03-17,21194
1937-03-18,23192
1937-03-19,10147
1937-03-30,47
1937-03-31,4903
1937-04-01,5297
1937-04-06,1350
1937-04-07,4839
1937-04-08,2783
1937-04-20,2681
1937-05-19,2897
1937-05-20,3644
1937-05-21,4340
1937-05-24,3448
1937-05-25,2046
1937-05-27,2944
1937-05-28,2599
1937-06-05,2
1937-06-08,302
1937-06-09,1236
1937-06-11,748
1937-09-18,18
1937-09-21,4182
1937-09-22,199
1937-09-23,3737
1937-10-05,277
1937-10-19,4387
1937-10-20,3617
1937-11-02,666
1937-11-03,131
1937-11-09,4096
1937-11-10,3364
1937-11-11,4770
1937-11-12,3460
1937-11-16,9541
1937-11-17,5456
1937-11-18,5661
1937-11-19,5604
1937-11-23,10220
1937-11-24,6316
1937-11-25,13122
1937-11-26,5967
1937-11-30,12436
1937-12-01,5896
1937-12-02,11539
1937-12-03,6238
1937-12-07,11138
1937-12-09,5922
1937-12-10,7043
1937-12-14,14810
1937-12-15,16741
1937-12-16,14847
1937-12-17,6497
1937-12-21,17056
1937-12-22,14431
1937-12-23,8171
1937-12-29,136
1937-12-30,856
1938-01-11,5396
1938-01-12,3554
1938-01-13,3345
1938-01-14,4651
1938-01-18,1836
1938-02-02,2787
1938-02-03,5093
1938-02-04,3576
1938-02-08,2540
1938-02-09,5331
1938-02-10,3022
1938-02-15,3777
1938-02-16,6009
1938-02-17,3866
1938-02-18,4457
1938-02-22,4567
1938-02-23,5025
1938-02-24,5418
1938-02-25,3778
1938-03-01,8505
1938-03-02,10459
1938-03-03,11384
1938-03-04,11941
1938-03-08,5052
1938-03-09,6361
1938-03-10,6686
1938-03-22,70
1938-03-23,183
1938-03-29,2535
1938-03-30,4661
1938-03-31,3934
1938-04-01,2690
1938-04-05,6324
1938-04-06,5276
1938-04-07,4593
1938-04-26,1682
1938-04-27,5088
1938-04-28,7712
1938-04-29,4489
1938-05-03,3807
1938-05-04,4313
1938-05-17,477
1938-05-18,5266
1938-05-19,1974
1938-05-20,3974
1938-05-24,5271
1938-05-25,4641
1938-05-31,5288
1938-06-01,5523
1938-06-02,5262
1938-06-03,3492
1938-06-08,4857
1938-06-09,5510
1938-06-10,5278
1938-06-14,7644
1938-06-15,5661
1938-06-16,5545
1938-06-17,5939
1938-06-21,5581
1938-06-22,4046
1938-06-28,892
1938-08-02,1438
1938-08-03,5006
1938-08-04,2866
1938-09-17,22
1938-09-20,3335
1938-09-21,181
1938-09-22,3402
1938-09-29,2699
1938-10-04,177
1938-10-18,6354
1938-10-19,5953
1938-10-20,8684
1938-10-21,7322
1938-11-02,771
1938-11-08,4106
1938-11-09,4928
1938-11-10,4459
1938-11-11,5362
1938-11-15,11868
1938-11-16,5375
1938-11-17,10816
1938-11-18,3327
1938-11-22,11384
1938-11-23,4519
1938-11-24,11532
1938-11-25,4803
1938-11-29,13697
1938-11-30,7598
1938-12-01,13004
1938-12-02,6364
1938-12-06,12162
1938-12-07,6309
1938-12-08,13928
1938-12-09,6488
1938-12-13,16589
1938-12-14,7953
1938-12-15,14377
1938-12-16,8218
1938-12-20,14657
1938-12-21,13737
1938-12-22,11655
1938-12-23,1819
1938-12-28,244
1938-12-29,1713
1939-01-11,91
1939-02-07,5270
1939-02-08,11299
1939-02-09,10387
1939-02-10,4381
1939-02-14,8172
1939-02-15,10962
1939-02-16,10549
1939-02-17,6266
1939-02-21,9223
1939-02-22,8487
1939-02-23,9432
1939-02-24,7562
1939-02-28,5577
1939-03-01,7045
1939-03-07,919
1939-03-08,3555
1939-03-09,5375
1939-03-10,3987
1939-03-14,3068
1939-03-15,4274
1939-03-16,5326
1939-03-17,4330
1939-03-21,41
1939-03-22,6260
1939-03-23,2961
1939-04-25,5836
1939-04-26,7505
1939-04-27,4110
1939-05-02,5206
1939-05-03,5822
1939-05-04,5528
1939-05-05,7602
1939-05-09,6006
1939-05-10,975
1939-05-11,5229
1939-05-12,7092
1939-05-15,46
1939-05-16,604
1939-05-23,115
1939-05-24,2697
1939-05-25,3661
1939-05-26,4076
1939-06-13,5808
1939-06-14,5950
1939-06-15,6053
1939-06-16,4229
1939-06-20,6525
1939-06-21,11744
1939-06-22,5900
1939-06-23,7065
1939-06-27,5197
1939-06-28,7347
1939-06-30,161
1939-07-25,661
1939-07-26,3588
1939-07-27,4569
1939-07-28,2480
1939-08-08,471
1939-08-09,3681
1939-09-04,2794
1939-09-05,600
1939-09-07,319
1939-09-08,250
1939-09-13,3276
1939-09-14,47
1939-09-15,1005
1939-09-16,32
1939-09-19,1947
1939-09-20,223
1939-09-21,4197
1939-10-05,1710
1939-10-17,6560
1939-10-18,3754
1939-10-26,5462
1939-10-27,6028
1939-10-31,4297
1939-11-01,5404
1939-11-02,4932
1939-11-03,5507
1939-11-07,6185
1939-11-08,4661
1939-11-09,4521
1939-11-14,6424
1939-11-15,6394
1939-11-16,6542
1939-11-17,3701
1939-11-21,6107
1939-11-22,7225
1939-11-23,6059
1939-11-24,5839
1939-11-28,5736
1939-11-29,12199
1939-11-30,8461
1939-12-01,6824
1939-12-05,3834
1939-12-06,5794
1939-12-07,4119
1939-12-08,7131
1939-12-12,12900
1939-12-13,7538
1939-12-14,11350
1939-12-15,4122
1939-12-19,13098
1939-12-20,12012
1939-12-21,6005
1939-12-22,1166
1939-12-28,427
1939-12-29,2291
1940-01-09,58
1940-01-23,104
1940-01-24,4592
1940-01-25,941
1940-02-06,2097
1940-02-07,4120
1940-02-08,776
1940-02-13,3916
1940-02-14,5797
1940-02-15,2859
1940-02-16,403
1940-02-20,3303
1940-02-21,8910
1940-02-22,8529
1940-02-23,2505
1940-02-27,5253
1940-02-28,4892
1940-02-29,6191
1940-03-01,5408
1940-03-05,5914
1940-03-06,11417
1940-03-07,7429
1940-03-08,8984
1940-03-12,3302
1940-03-13,3785
1940-03-14,4088
1940-03-15,2073
1940-04-02,149
1940-04-03,4380
1940-04-04,4475
1940-04-09,4101
1940-04-10,3493
1940-04-11,5018
1940-04-12,6365
1940-04-17,89
1940-04-19,665
1940-04-25,2432
1940-04-26,5946
1940-04-29,1703
1940-05-09,5357
1945-09-25,1132
1945-10-09,3888
1945-10-10,5497
1945-10-11,4250
1945-10-16,836
1945-10-17,2750
1945-10-18,3518
1945-10-25,1454
1945-10-30,4846
1945-11-02,170
1945-11-07,2721
1945-11-20,473
1945-11-21,150
1945-11-22,957
1945-12-11,417
1945-12-13,2991
1945-12-18,11135
1945-12-19,5619
1945-12-20,7481
1945-12-21,4830
1946-01-08,4206
1946-01-09,4174
1946-01-10,6707
1946-01-11,4316
1946-01-15,4229
1946-01-16,4722
1946-01-17,5338
1946-01-18,5753
1946-01-22,7347
1946-01-23,6366
1946-01-24,5362
1946-01-25,5979
1946-01-29,5641
1946-01-30,4029
1946-01-31,5622
1946-02-01,2940
1946-02-06,1838
1946-02-07,35
1946-02-19,2412
1946-02-20,3424
1946-02-21,7830
1946-02-26,1773
1946-03-05,2547
1946-03-07,36
1946-03-21,159
1946-03-26,2716
1946-04-04,1272
1946-04-11,2062
1946-04-17,2474
1946-04-30,4130
1946-05-02,4180
1946-05-06,9424
1946-05-07,6056
1946-05-08,713
1946-05-09,14
1946-05-14,5792
1946-05-28,2281
1946-06-01,19
1946-06-04,765
1946-06-06,1158
1946-06-12,60
1946-06-27,3603
1946-06-28,1463
1946-07-04,56
1946-07-05,563
1946-07-09,5301
1946-07-10,3084
1946-07-11,123
1946-07-12,1904
1946-07-18,4375
1946-07-20,16
1946-07-23,667
1946-07-24,206
1946-07-25,535
1946-07-30,91
1946-07-31,8084
1946-08-01,3275
1946-08-02,5458
1946-08-06,5956
1946-08-07,5553
1946-08-13,222
1946-08-16,8883
1946-08-22,125
1946-08-29,665
1946-08-30,6177
1946-09-14,20
1946-09-17,2784
1946-09-18,6420
1946-09-19,830
1946-09-24,3541
1946-09-25,4264
1946-10-08,392
1946-10-10,7149
1946-10-11,1736
1946-10-23,452
1946-10-24,601
1946-10-25,85
1946-10-30,6834
1946-10-31,5666
1946-11-07,32
1946-11-12,4442
1946-11-13,7467
1946-11-14,6573
1946-11-15,5448
1946-11-19,11499
1946-11-20,11785
1946-11-21,12868
1946-11-22,4461
1946-11-26,10496
1946-11-27,6818
1946-11-28,5847
1946-11-29,4151
1946-12-03,9851
1946-12-04,12205
1946-12-06,5506
1946-12-10,5922
1946-12-11,12223
1946-12-12,8566
1946-12-13,6670
1946-12-16,8558
1946-12-17,8368
1946-12-18,12610
1946-12-19,20520
1946-12-20,6349
1946-12-23,1056
1946-12-27,5812
1947-01-09,960
1947-01-14,32
1947-01-15,5316
1947-01-16,1939
1947-01-21,3869
1947-01-22,1292
1947-02-04,2682
1947-02-05,5166
1947-02-06,11080
1947-02-07,3273
1947-02-11,2894
1947-02-12,5399
1947-02-13,3927
1947-02-19,3517
1947-02-20,10508
1947-02-25,4141
1947-02-26,4445
1947-02-27,4687
1947-02-28,2428
1947-03-04,1510
1947-03-05,4450
1947-03-06,4609
1947-03-18,9073
1947-03-19,8676
1947-03-20,10600
1947-03-21,5805
1947-03-25,7698
1947-03-26,5830
1947-03-27,12030
1947-03-28,6361
1947-04-01,7472
1947-04-16,2908
1947-04-17,3776
1947-04-18,8373
1947-04-22,4496
1947-04-23,5560
1947-04-29,5111
1947-04-30,3642
1947-05-06,3173
1947-05-07,10134
1947-05-08,5075
1947-05-09,3812
1947-05-13,11307
1947-05-14,3836
1947-05-21,3490
1947-06-03,2617
1947-06-04,9463
1947-06-05,7555
1947-06-06,2209
1947-06-10,4791
1947-06-17,5717
1947-06-18,6340
1947-06-19,6532
1947-06-26,7262
1947-07-01,4692
1947-07-02,4145
1947-07-03,4325
1947-07-04,1924
1947-07-07,8970
1947-07-08,11291
1947-07-09,14160
1947-07-10,10296
1947-07-11,8776
1947-07-16,666
1947-07-23,5759
1947-07-24,2077
1947-07-29,2690
1947-07-30,7691
1947-07-31,12042
1947-08-21,2452
1947-09-10,4454
1947-09-13,17
1947-09-16,368
1947-09-18,778
1947-09-23,1324
1947-09-24,10464
1947-09-25,8908
1947-09-26,7021
1947-09-30,10806
1947-10-08,134
1947-10-10,28
1947-10-14,1177
1947-10-22,414
1947-11-05,6460
1947-11-06,3554
1947-11-11,4759
1947-11-12,7784
1947-11-13,3543
1947-11-14,7829
1947-11-18,9686
1947-11-19,9328
1947-11-20,10867
1947-11-21,4175
1947-11-26,9966
1947-11-27,8772
1947-12-02,9179
1947-12-03,11780
1947-12-04,5653
1947-12-09,11343
1947-12-10,10005
1947-12-11,13000
1947-12-12,5780
1947-12-16,11064
1947-12-17,6926
1947-12-18,12733
1947-12-19,4764
1947-12-22,8538
1947-12-23,5529
1948-01-07,130
1948-01-13,5906
1948-01-14,6862
1948-01-15,9147
1948-01-16,3787
1948-01-20,8445
1948-01-21,7422
1948-01-22,5825
1948-01-23,5066
1948-01-27,10984
1948-01-28,6488
1948-01-29,9629
1948-01-30,1822
1948-02-03,3316
1948-02-04,124
1948-02-10,9511
1948-02-11,11321
1948-02-12,13415
1948-02-13,6569
1948-02-17,5618
1948-02-18,5451
1948-02-19,4725
1948-02-24,4352
1948-02-25,2498
1948-02-26,2041
